date,temperature,window_open,ac_setting,season,day_of_year
2023-01-09,-1.0,0,22.2,Winter,9
2023-01-10,-1.4,0,21.3,Winter,10
2023-01-11,1.2,0,22.1,Winter,11
2023-01-12,-4.2,0,22.2,Winter,12
2023-01-13,4.2,0,20.4,Winter,13
2023-01-14,-1.6,0,22.6,Winter,14
2023-01-15,2.7,0,22.5,Winter,15
2023-01-16,-3.2,0,23.1,Winter,16
2023-01-17,2.6,0,20.4,Winter,17
2023-01-18,2.7,0,21.2,Winter,18
2023-01-19,1.9,0,22.6,Winter,19
2023-01-20,-2.1,0,20.5,Winter,20
2023-01-21,1.7,0,22.7,Winter,21
2023-01-22,-2.5,0,20.2,Winter,22
2023-01-23,0.4,0,21.3,Winter,23
2023-01-24,4.4,0,23.4,Winter,24
2023-01-25,3.8,0,23.1,Winter,25
2023-01-26,1.5,0,22.6,Winter,26
2023-01-27,-1.3,0,23.5,Winter,27
2023-01-28,3.6,0,22.8,Winter,28
2023-01-29,1.9,0,22.1,Winter,29
2023-01-30,-5.0,0,23.9,Winter,30
2023-01-31,4.4,0,22.8,Winter,31
2023-02-01,2.1,0,22.4,Winter,32
2023-02-02,6.0,0,21.6,Winter,33
2023-02-03,-0.8,0,23.6,Winter,34
2023-02-04,-6.9,0,21.2,Winter,35
2023-02-05,3.6,0,20.0,Winter,36
2023-02-06,3.8,0,20.8,Winter,37
2023-02-07,-2.0,0,20.4,Winter,38
2023-02-08,0.3,0,21.3,Winter,39
2023-02-09,11.7,0,21.2,Winter,40
2023-02-10,2.7,0,22.6,Winter,41
2023-02-11,5.9,0,20.7,Winter,42
2023-02-12,2.0,0,23.2,Winter,43
2023-02-13,-2.2,0,22.0,Winter,44
2023-02-14,3.8,0,22.1,Winter,45
2023-02-15,3.7,0,21.4,Winter,46
2023-02-16,3.4,0,23.5,Winter,47
2023-02-17,4.5,0,21.3,Winter,48
2023-02-18,5.8,0,20.4,Winter,49
2023-02-19,4.8,0,21.2,Winter,50
2023-02-20,1.6,0,22.9,Winter,51
2023-02-21,7.1,0,22.6,Winter,52
2023-02-22,-0.0,0,20.8,Winter,53
2023-02-23,-0.1,0,20.4,Winter,54
2023-02-24,8.5,0,22.6,Winter,55
2023-02-25,8.0,0,22.7,Winter,56
2023-02-26,6.5,0,21.5,Winter,57
2023-02-27,2.7,0,23.4,Winter,58
2023-02-28,5.0,0,23.9,Winter,59
2023-03-01,6.5,0,20.8,Winter,60
2023-03-02,2.7,0,22.3,Winter,61
2023-03-03,5.5,0,20.0,Winter,62
2023-03-04,9.9,0,22.9,Winter,63
2023-03-05,12.5,0,21.3,Winter,64
2023-03-06,7.2,0,20.8,Winter,65
2023-03-07,11.0,0,19.6,Winter,66
2023-03-08,3.2,0,23.2,Winter,67
2023-03-09,11.1,0,20.6,Winter,68
2023-03-10,7.0,0,20.2,Winter,69
2023-03-11,10.6,0,20.7,Winter,70
2023-03-12,9.1,0,22.5,Winter,71
2023-03-13,14.1,1,19.2,Winter,72
2023-03-14,7.7,0,22.2,Winter,73
2023-03-15,12.5,0,18.5,Winter,74
2023-03-16,10.0,0,21.1,Winter,75
2023-03-17,10.6,0,18.1,Winter,76
2023-03-18,10.8,0,22.0,Winter,77
2023-03-19,9.1,0,22.1,Winter,78
2023-03-20,11.8,0,20.7,Winter,79
2023-03-21,11.9,1,20.4,Spring,80
2023-03-22,13.1,0,20.4,Spring,81
2023-03-23,12.9,0,18.2,Spring,82
2023-03-24,15.3,0,20.2,Spring,83
2023-03-25,15.9,0,19.1,Spring,84
2023-03-26,10.2,0,19.5,Spring,85
2023-03-27,16.3,0,19.8,Spring,86
2023-03-28,10.3,0,21.1,Spring,87
2023-03-29,15.9,0,20.0,Spring,88
2023-03-30,16.3,0,19.9,Spring,89
2023-03-31,8.9,0,23.6,Spring,90
2023-04-01,15.2,0,20.2,Spring,91
2023-04-02,13.8,0,19.0,Spring,92
2023-04-03,13.2,0,19.0,Spring,93
2023-04-04,19.8,1,18.0,Spring,94
2023-04-05,14.0,0,19.4,Spring,95
2023-04-06,13.8,0,18.2,Spring,96
2023-04-07,16.7,1,17.9,Spring,97
2023-04-08,18.8,1,16.3,Spring,98
2023-04-09,16.6,0,21.3,Spring,99
2023-04-10,20.7,1,20.7,Spring,100
2023-04-11,19.1,1,17.7,Spring,101
2023-04-12,11.2,0,19.7,Spring,102
2023-04-13,16.4,1,17.7,Spring,103
2023-04-14,16.6,1,17.0,Spring,104
2023-04-15,20.0,1,20.3,Spring,105
2023-04-16,10.9,0,20.0,Spring,106
2023-04-17,26.7,0,18.9,Spring,107
2023-04-18,20.9,1,21.9,Spring,108
2023-04-19,20.0,1,20.9,Spring,109
2023-04-20,23.3,1,21.9,Spring,110
2023-04-21,27.0,1,19.5,Spring,111
2023-04-22,22.9,1,21.7,Spring,112
2023-04-23,23.3,1,19.3,Spring,113
2023-04-24,21.1,0,18.1,Spring,114
2023-04-25,20.5,0,18.5,Spring,115
2023-04-26,19.8,0,19.0,Spring,116
2023-04-27,19.0,1,16.4,Spring,117
2023-04-28,19.6,0,19.8,Spring,118
2023-04-29,17.8,0,19.4,Spring,119
2023-04-30,21.9,1,21.4,Spring,120
2023-05-01,17.3,1,19.8,Spring,121
2023-05-02,23.1,0,17.2,Spring,122
2023-05-03,22.7,0,18.5,Spring,123
2023-05-04,23.5,1,21.3,Spring,124
2023-05-05,21.7,0,17.4,Spring,125
2023-05-06,32.7,1,17.7,Spring,126
2023-05-07,27.7,0,16.7,Spring,127
2023-05-08,20.1,1,21.2,Spring,128
2023-05-09,24.8,0,17.5,Spring,129
2023-05-10,22.5,1,21.1,Spring,130
2023-05-11,21.4,0,17.5,Spring,131
2023-05-12,20.7,1,19.6,Spring,132
2023-05-13,26.2,1,18.3,Spring,133
2023-05-14,23.0,0,18.0,Spring,134
2023-05-15,28.2,0,16.7,Spring,135
2023-05-16,28.4,1,18.8,Spring,136
2023-05-17,29.8,0,17.5,Spring,137
2023-05-18,23.3,1,20.0,Spring,138
2023-05-19,27.4,0,16.9,Spring,139
2023-05-20,28.1,0,18.9,Spring,140
2023-05-21,24.9,0,17.8,Spring,141
2023-05-22,24.2,0,16.8,Spring,142
2023-05-23,31.5,0,14.1,Spring,143
2023-05-24,27.5,0,18.4,Spring,144
2023-05-25,28.9,0,18.7,Spring,145
2023-05-26,24.7,0,18.0,Spring,146
2023-05-27,23.6,0,17.2,Spring,147
2023-05-28,25.7,0,18.3,Spring,148
2023-05-29,27.2,1,20.8,Spring,149
2023-05-30,24.5,1,18.5,Spring,150
2023-05-31,27.8,0,18.6,Spring,151
2023-06-01,22.9,0,19.8,Spring,152
2023-06-02,24.7,1,19.1,Spring,153
2023-06-03,30.2,0,15.9,Spring,154
2023-06-04,30.2,1,17.4,Spring,155
2023-06-05,27.3,1,18.8,Spring,156
2023-06-06,25.5,0,16.4,Spring,157
2023-06-07,25.6,0,18.9,Spring,158
2023-06-08,27.7,1,19.5,Spring,159
2023-06-09,30.8,0,15.8,Spring,160
2023-06-10,31.8,0,14.5,Spring,161
2023-06-11,27.6,0,17.5,Spring,162
2023-06-12,25.7,0,18.2,Spring,163
2023-06-13,30.0,0,15.2,Spring,164
2023-06-14,26.9,0,17.1,Spring,165
2023-06-15,27.8,0,16.5,Spring,166
2023-06-16,33.4,0,15.3,Spring,167
2023-06-17,32.0,0,15.2,Spring,168
2023-06-18,30.1,0,16.5,Spring,169
2023-06-19,25.8,1,18.1,Spring,170
2023-06-20,30.3,0,15.9,Spring,171
2023-06-21,32.9,0,15.1,Summer,172
2023-06-22,28.7,0,17.0,Summer,173
2023-06-23,33.9,0,14.5,Summer,174
2023-06-24,33.8,0,15.2,Summer,175
2023-06-25,34.9,0,14.1,Summer,176
2023-06-26,30.8,0,14.3,Summer,177
2023-06-27,31.7,0,14.2,Summer,178
2023-06-28,34.2,0,15.3,Summer,179
2023-06-29,31.3,0,16.1,Summer,180
2023-06-30,28.5,0,16.3,Summer,181
2023-07-01,28.7,1,18.3,Summer,182
2023-07-02,30.7,0,16.1,Summer,183
2023-07-03,26.1,1,19.2,Summer,184
2023-07-04,29.6,0,16.5,Summer,185
2023-07-05,33.3,0,14.0,Summer,186
2023-07-06,23.4,0,18.1,Summer,187
2023-07-07,34.5,0,15.9,Summer,188
2023-07-08,33.3,0,16.6,Summer,189
2023-07-09,28.5,0,17.1,Summer,190
2023-07-10,31.5,0,15.3,Summer,191
2023-07-11,29.8,0,18.4,Summer,192
2023-07-12,33.4,0,15.6,Summer,193
2023-07-13,32.7,0,16.4,Summer,194
2023-07-14,25.5,1,19.9,Summer,195
2023-07-15,31.4,0,16.9,Summer,196
2023-07-16,28.9,0,17.0,Summer,197
2023-07-17,29.7,0,18.6,Summer,198
2023-07-18,27.2,0,19.0,Summer,199
2023-07-19,34.6,0,15.9,Summer,200
2023-07-20,32.4,0,16.0,Summer,201
2023-07-21,26.9,1,19.5,Summer,202
2023-07-22,25.1,1,19.4,Summer,203
2023-07-23,27.8,0,17.2,Summer,204
2023-07-24,30.2,0,16.0,Summer,205
2023-07-25,29.5,1,20.8,Summer,206
2023-07-26,32.4,0,16.8,Summer,207
2023-07-27,30.9,0,14.1,Summer,208
2023-07-28,31.4,0,16.9,Summer,209
2023-07-29,29.3,1,20.2,Summer,210
2023-07-30,24.1,0,16.8,Summer,211
2023-07-31,27.5,0,16.5,Summer,212
2023-08-01,31.2,0,16.1,Summer,213
2023-08-02,27.7,1,20.4,Summer,214
2023-08-03,29.2,0,19.0,Summer,215
2023-08-04,26.6,1,18.1,Summer,216
2023-08-05,24.3,0,17.6,Summer,217
2023-08-06,26.9,1,20.1,Summer,218
2023-08-07,28.1,0,17.7,Summer,219
2023-08-08,25.0,1,20.1,Summer,220
2023-08-09,26.1,0,16.4,Summer,221
2023-08-10,23.8,1,20.3,Summer,222
2023-08-11,29.9,0,16.3,Summer,223
2023-08-12,25.4,1,19.1,Summer,224
2023-08-13,30.5,0,14.8,Summer,225
2023-08-14,30.6,0,15.2,Summer,226
2023-08-15,25.6,0,16.3,Summer,227
2023-08-16,22.6,1,21.3,Summer,228
2023-08-17,19.2,1,16.1,Summer,229
2023-08-18,20.8,1,19.7,Summer,230
2023-08-19,20.9,1,21.9,Summer,231
2023-08-20,29.0,1,18.9,Summer,232
2023-08-21,25.0,0,17.9,Summer,233
2023-08-22,25.7,1,18.0,Summer,234
2023-08-23,17.6,1,20.2,Summer,235
2023-08-24,20.5,1,20.9,Summer,236
2023-08-25,26.5,1,20.1,Summer,237
2023-08-26,24.5,1,19.5,Summer,238
2023-08-27,23.0,1,21.6,Summer,239
2023-08-28,24.9,1,19.8,Summer,240
2023-08-29,27.9,1,20.0,Summer,241
2023-08-30,22.1,1,19.7,Summer,242
2023-08-31,22.8,0,19.3,Summer,243
2023-09-01,22.9,1,21.2,Summer,244
2023-09-02,29.3,1,18.8,Summer,245
2023-09-03,15.6,0,19.3,Summer,246
2023-09-04,23.7,0,17.7,Summer,247
2023-09-05,21.1,1,19.9,Summer,248
2023-09-06,22.9,1,19.9,Summer,249
2023-09-07,19.0,0,19.9,Summer,250
2023-09-08,20.6,0,19.3,Summer,251
2023-09-09,22.6,1,21.3,Summer,252
2023-09-10,29.6,0,18.5,Summer,253
2023-09-11,22.4,1,19.0,Summer,254
2023-09-12,17.2,0,18.3,Summer,255
2023-09-13,18.2,1,17.2,Summer,256
2023-09-14,17.9,0,20.6,Summer,257
2023-09-15,13.6,0,21.0,Summer,258
2023-09-16,17.8,1,16.9,Summer,259
2023-09-17,20.7,0,19.6,Summer,260
2023-09-18,14.4,0,20.2,Summer,261
2023-09-19,21.2,1,19.3,Summer,262
2023-09-20,19.2,1,17.8,Summer,263
2023-09-21,15.3,0,21.8,Summer,264
2023-09-22,16.8,0,20.3,Summer,265
2023-09-23,21.8,1,19.6,Fall,266
2023-09-24,18.9,1,17.9,Fall,267
2023-09-25,16.5,0,21.7,Fall,268
2023-09-26,15.5,1,17.4,Fall,269
2023-09-27,16.2,1,20.2,Fall,270
2023-09-28,14.2,0,20.9,Fall,271
2023-09-29,9.1,0,21.6,Fall,272
2023-09-30,21.3,0,19.0,Fall,273
2023-10-01,15.4,0,19.7,Fall,274
2023-10-02,15.9,1,18.8,Fall,275
2023-10-03,14.2,0,20.8,Fall,276
2023-10-04,12.0,0,18.8,Fall,277
2023-10-05,13.3,0,21.3,Fall,278
2023-10-06,8.8,0,23.3,Fall,279
2023-10-07,20.2,0,17.7,Fall,280
2023-10-08,9.4,0,21.3,Fall,281
2023-10-09,9.8,0,21.2,Fall,282
2023-10-10,11.3,0,18.9,Fall,283
2023-10-11,16.2,0,21.2,Fall,284
2023-10-12,12.2,0,21.8,Fall,285
2023-10-13,8.2,0,20.1,Fall,286
2023-10-14,15.4,1,20.4,Fall,287
2023-10-15,13.6,0,18.1,Fall,288
2023-10-16,12.7,0,20.1,Fall,289
2023-10-17,13.0,0,21.1,Fall,290
2023-10-18,17.8,1,19.7,Fall,291
2023-10-19,16.9,0,20.9,Fall,292
2023-10-20,8.1,0,21.9,Fall,293
2023-10-21,14.7,0,20.6,Fall,294
2023-10-22,10.8,0,20.8,Fall,295
2023-10-23,10.9,0,20.0,Fall,296
2023-10-24,4.1,0,20.1,Fall,297
2023-10-25,8.4,0,22.6,Fall,298
2023-10-26,6.2,0,22.5,Fall,299
2023-10-27,10.9,0,20.1,Fall,300
2023-10-28,11.4,0,18.0,Fall,301
2023-10-29,1.8,0,22.3,Fall,302
2023-10-30,7.7,0,20.6,Fall,303
2023-10-31,10.9,0,19.9,Fall,304
2023-11-01,6.8,0,20.1,Fall,305
2023-11-02,9.3,0,20.4,Fall,306
2023-11-03,7.9,0,20.5,Fall,307
2023-11-04,7.7,0,22.1,Fall,308
2023-11-05,5.6,0,22.5,Fall,309
2023-11-06,2.6,0,21.6,Fall,310
2023-11-07,2.7,0,21.2,Fall,311
2023-11-08,7.9,0,23.2,Fall,312
2023-11-09,5.7,0,20.3,Fall,313
2023-11-10,5.0,0,21.1,Fall,314
2023-11-11,3.9,0,20.2,Fall,315
2023-11-12,4.1,0,20.1,Fall,316
2023-11-13,8.0,0,21.4,Fall,317
2023-11-14,3.6,0,20.8,Fall,318
2023-11-15,0.4,0,21.1,Fall,319
2023-11-16,6.5,0,23.3,Fall,320
2023-11-17,3.5,0,20.7,Fall,321
2023-11-18,4.0,0,23.1,Fall,322
2023-11-19,8.6,0,22.7,Fall,323
2023-11-20,3.5,0,21.3,Fall,324
2023-11-21,4.3,0,22.2,Fall,325
2023-11-22,-0.3,0,21.8,Fall,326
2023-11-23,2.4,0,20.5,Fall,327
2023-11-24,4.8,0,23.6,Fall,328
2023-11-25,-1.9,0,22.3,Fall,329
2023-11-26,3.2,0,23.5,Fall,330
2023-11-27,2.8,0,23.3,Fall,331
2023-11-28,2.5,0,20.3,Fall,332
2023-11-29,5.3,0,20.8,Fall,333
2023-11-30,3.1,0,20.6,Fall,334
2023-12-01,6.4,0,23.3,Fall,335
2023-12-02,-1.2,0,23.4,Fall,336
2023-12-03,2.1,0,22.1,Fall,337
2023-12-04,1.8,0,20.4,Fall,338
2023-12-05,-1.7,0,20.5,Fall,339
2023-12-06,4.2,0,23.3,Fall,340
2023-12-07,8.2,0,23.7,Fall,341
2023-12-08,1.1,0,20.8,Fall,342
2023-12-09,2.6,0,20.0,Fall,343
2023-12-10,1.2,0,21.3,Fall,344
2023-12-11,-1.3,0,20.1,Fall,345
2023-12-12,-4.7,0,23.3,Fall,346
2023-12-13,-1.4,0,22.0,Fall,347
2023-12-14,-3.5,0,22.6,Fall,348
2023-12-15,5.7,0,21.6,Fall,349
2023-12-16,0.2,0,21.4,Fall,350
2023-12-17,-0.6,0,20.9,Fall,351
2023-12-18,3.0,0,23.1,Fall,352
2023-12-19,-3.0,0,22.8,Fall,353
2023-12-20,-2.0,0,21.4,Fall,354
2023-12-21,0.4,0,21.3,Winter,355
2023-12-22,3.3,0,20.0,Winter,356
2023-12-23,1.6,0,20.3,Winter,357
2023-12-24,0.9,0,22.5,Winter,358
2023-12-25,0.3,0,22.1,Winter,359
2023-12-26,1.3,0,21.7,Winter,360
2023-12-27,0.6,0,23.3,Winter,361
2023-12-28,-3.1,0,22.0,Winter,362
2023-12-29,0.1,0,21.5,Winter,363
2023-12-30,-3.2,0,20.6,Winter,364
2023-12-31,0.2,0,23.3,Winter,365
2023-01-01,-1.4,0,22.3,Winter,1
2023-01-02,7.6,0,20.4,Winter,2
2023-01-03,-0.1,0,22.6,Winter,3
2023-01-04,-4.2,0,21.7,Winter,4
2023-01-05,-0.3,0,23.2,Winter,5
2023-01-06,1.6,0,23.7,Winter,6
2023-01-07,5.1,0,22.4,Winter,7
2023-01-08,-1.6,0,22.9,Winter,8
2023-01-09,-4.6,0,20.2,Winter,9
2023-01-10,2.7,0,22.2,Winter,10
2023-01-11,-3.9,0,23.0,Winter,11
2023-01-12,-1.0,0,22.0,Winter,12
2023-01-13,-0.4,0,22.4,Winter,13
2023-01-14,0.2,0,23.6,Winter,14
2023-01-15,2.6,0,20.8,Winter,15
2023-01-16,-1.5,0,20.4,Winter,16
2023-01-17,-0.2,0,22.8,Winter,17
2023-01-18,0.7,0,23.3,Winter,18
2023-01-19,1.2,0,23.4,Winter,19
2023-01-20,1.2,0,22.6,Winter,20
2023-01-21,2.3,0,23.3,Winter,21
2023-01-22,3.6,0,22.8,Winter,22
2023-01-23,2.3,0,20.3,Winter,23
2023-01-24,2.6,0,23.0,Winter,24
2023-01-25,-3.4,0,20.7,Winter,25
2023-01-26,1.6,0,20.9,Winter,26
2023-01-27,3.0,0,21.6,Winter,27
2023-01-28,3.9,0,21.3,Winter,28
2023-01-29,-0.2,0,21.3,Winter,29
2023-01-30,-0.0,0,20.7,Winter,30
2023-01-31,0.4,0,21.2,Winter,31
2023-02-01,3.8,0,20.1,Winter,32
2023-02-02,5.5,0,21.9,Winter,33
2023-02-03,1.3,0,23.1,Winter,34
2023-02-04,5.4,0,23.4,Winter,35
2023-02-05,3.2,0,23.3,Winter,36
2023-02-06,2.6,0,21.7,Winter,37
2023-02-07,2.5,0,22.9,Winter,38
2023-02-08,5.5,0,21.2,Winter,39
2023-02-09,4.4,0,20.2,Winter,40
2023-02-10,10.4,0,18.5,Winter,41
2023-02-11,1.2,0,22.6,Winter,42
2023-02-12,5.5,0,23.2,Winter,43
2023-02-13,2.5,0,22.5,Winter,44
2023-02-14,1.7,0,20.6,Winter,45
2023-02-15,4.4,0,23.4,Winter,46
2023-02-16,5.1,0,22.5,Winter,47
2023-02-17,13.6,0,18.7,Winter,48
2023-02-18,4.5,0,23.1,Winter,49
2023-02-19,1.8,0,21.2,Winter,50
2023-02-20,6.2,0,20.3,Winter,51
2023-02-21,-0.6,0,20.7,Winter,52
2023-02-22,5.5,0,20.4,Winter,53
2023-02-23,6.1,0,21.0,Winter,54
2023-02-24,8.6,0,21.8,Winter,55
2023-02-25,9.4,0,23.6,Winter,56
2023-02-26,5.1,0,23.5,Winter,57
2023-02-27,6.4,0,22.9,Winter,58
2023-02-28,4.8,0,20.1,Winter,59
2023-03-01,3.9,0,21.4,Winter,60
2023-03-02,8.5,0,22.7,Winter,61
2023-03-03,3.9,0,20.5,Winter,62
2023-03-04,6.7,0,23.2,Winter,63
2023-03-05,5.2,0,23.7,Winter,64
2023-03-06,10.1,1,19.8,Winter,65
2023-03-07,14.1,0,20.5,Winter,66
2023-03-08,5.0,0,20.6,Winter,67
2023-03-09,3.6,0,22.8,Winter,68
2023-03-10,9.0,0,20.1,Winter,69
2023-03-11,9.7,0,20.6,Winter,70
2023-03-12,10.5,0,20.5,Winter,71
2023-03-13,8.8,0,22.8,Winter,72
2023-03-14,9.8,0,22.6,Winter,73
2023-03-15,11.7,1,17.6,Winter,74
2023-03-16,14.0,0,20.3,Winter,75
2023-03-17,5.2,0,23.1,Winter,76
2023-03-18,10.3,0,20.0,Winter,77
2023-03-19,12.2,1,19.8,Winter,78
2023-03-20,9.1,0,23.2,Winter,79
2023-03-21,17.3,1,19.4,Spring,80
2023-03-22,10.5,0,21.8,Spring,81
2023-03-23,12.5,0,19.3,Spring,82
2023-03-24,14.5,1,18.0,Spring,83
2023-03-25,11.4,0,18.3,Spring,84
2023-03-26,7.8,0,23.2,Spring,85
2023-03-27,12.4,0,20.2,Spring,86
2023-03-28,17.0,1,16.7,Spring,87
2023-03-29,13.2,0,21.0,Spring,88
2023-03-30,11.9,0,21.3,Spring,89
2023-03-31,17.5,0,21.6,Spring,90
2023-04-01,13.9,0,20.2,Spring,91
2023-04-02,13.7,0,19.8,Spring,92
2023-04-03,15.9,0,21.5,Spring,93
2023-04-04,18.0,0,17.4,Spring,94
2023-04-05,23.1,0,19.4,Spring,95
2023-04-06,18.7,1,16.2,Spring,96
2023-04-07,20.0,0,18.7,Spring,97
2023-04-08,15.2,0,18.3,Spring,98
2023-04-09,13.9,0,18.1,Spring,99
2023-04-10,17.4,0,19.7,Spring,100
2023-04-11,17.8,0,19.9,Spring,101
2023-04-12,14.5,0,21.3,Spring,102
2023-04-13,17.5,0,19.7,Spring,103
2023-04-14,19.5,0,17.7,Spring,104
2023-04-15,19.6,1,17.0,Spring,105
2023-04-16,20.3,1,21.5,Spring,106
2023-04-17,19.9,1,17.2,Spring,107
2023-04-18,17.7,1,17.0,Spring,108
2023-04-19,18.0,1,15.5,Spring,109
2023-04-20,16.2,0,18.1,Spring,110
2023-04-21,25.4,0,18.8,Spring,111
2023-04-22,20.3,0,19.5,Spring,112
2023-04-23,19.8,1,16.5,Spring,113
2023-04-24,17.9,0,18.4,Spring,114
2023-04-25,29.8,1,19.9,Spring,115
2023-04-26,18.0,0,19.3,Spring,116
2023-04-27,20.1,1,20.0,Spring,117
2023-04-28,22.9,1,20.0,Spring,118
2023-04-29,23.7,1,21.0,Spring,119
2023-04-30,25.0,0,17.1,Spring,120
2023-05-01,27.8,0,16.6,Spring,121
2023-05-02,24.1,1,19.9,Spring,122
2023-05-03,19.6,1,18.2,Spring,123
2023-05-04,22.2,1,21.0,Spring,124
2023-05-05,24.2,0,18.0,Spring,125
2023-05-06,29.7,0,18.0,Spring,126
2023-05-07,19.5,1,17.7,Spring,127
2023-05-08,27.5,1,19.7,Spring,128
2023-05-09,24.6,1,19.8,Spring,129
2023-05-10,26.8,0,17.3,Spring,130
2023-05-11,24.2,1,20.7,Spring,131
2023-05-12,22.2,1,20.0,Spring,132
2023-05-13,27.1,0,16.2,Spring,133
2023-05-14,27.0,0,18.0,Spring,134
2023-05-15,28.2,0,17.8,Spring,135
2023-05-16,25.4,0,19.0,Spring,136
2023-05-17,23.8,1,20.3,Spring,137
2023-05-18,21.1,1,19.2,Spring,138
2023-05-19,28.4,0,17.4,Spring,139
2023-05-20,27.4,1,20.6,Spring,140
2023-05-21,23.4,1,21.0,Spring,141
2023-05-22,24.9,0,18.3,Spring,142
2023-05-23,25.3,1,18.5,Spring,143
2023-05-24,22.4,0,17.7,Spring,144
2023-05-25,24.5,1,18.5,Spring,145
2023-05-26,23.7,1,19.9,Spring,146
2023-05-27,26.0,1,18.5,Spring,147
2023-05-28,25.2,0,17.3,Spring,148
2023-05-29,22.7,1,21.7,Spring,149
2023-05-30,33.8,0,16.9,Spring,150
2023-05-31,31.6,0,14.2,Spring,151
2023-06-01,25.6,0,18.9,Spring,152
2023-06-02,28.9,1,18.1,Spring,153
2023-06-03,29.5,0,16.5,Spring,154
2023-06-04,31.9,0,14.4,Spring,155
2023-06-05,26.0,1,19.9,Spring,156
2023-06-06,31.9,0,15.3,Spring,157
2023-06-07,27.0,1,20.1,Spring,158
2023-06-08,24.8,0,16.5,Spring,159
2023-06-09,31.1,0,15.2,Spring,160
2023-06-10,32.9,1,16.7,Spring,161
2023-06-11,36.8,0,15.9,Spring,162
2023-06-12,25.6,0,17.7,Spring,163
2023-06-13,31.3,0,16.8,Spring,164
2023-06-14,28.1,0,18.8,Spring,165
2023-06-15,31.7,0,16.1,Spring,166
2023-06-16,25.1,1,19.3,Spring,167
2023-06-17,25.7,1,19.6,Spring,168
2023-06-18,27.3,0,16.1,Spring,169
2023-06-19,29.9,0,17.5,Spring,170
2023-06-20,27.8,0,17.3,Spring,171
2023-06-21,31.7,0,15.7,Summer,172
2023-06-22,32.9,0,16.6,Summer,173
2023-06-23,31.6,0,16.4,Summer,174
2023-06-24,34.7,0,16.4,Summer,175
2023-06-25,31.2,0,15.1,Summer,176
2023-06-26,26.3,1,20.1,Summer,177
2023-06-27,34.0,0,14.5,Summer,178
2023-06-28,28.2,0,17.6,Summer,179
2023-06-29,32.7,1,16.4,Summer,180
2023-06-30,34.7,0,14.4,Summer,181
2023-07-01,31.4,1,17.1,Summer,182
2023-07-02,25.5,1,20.5,Summer,183
2023-07-03,27.2,0,17.2,Summer,184
2023-07-04,34.0,0,16.9,Summer,185
2023-07-05,29.5,0,18.1,Summer,186
2023-07-06,30.2,0,16.5,Summer,187
2023-07-07,32.2,0,17.0,Summer,188
2023-07-08,32.0,0,15.3,Summer,189
2023-07-09,30.7,0,16.8,Summer,190
2023-07-10,29.2,0,18.3,Summer,191
2023-07-11,28.9,0,17.1,Summer,192
2023-07-12,32.3,0,16.6,Summer,193
2023-07-13,31.4,0,16.7,Summer,194
2023-07-14,28.9,0,17.2,Summer,195
2023-07-15,32.8,0,16.6,Summer,196
2023-07-16,29.1,0,17.9,Summer,197
2023-07-17,26.9,0,18.7,Summer,198
2023-07-18,27.1,0,18.6,Summer,199
2023-07-19,26.4,0,17.7,Summer,200
2023-07-20,28.4,0,16.3,Summer,201
2023-07-21,32.9,0,16.1,Summer,202
2023-07-22,26.7,0,17.8,Summer,203
2023-07-23,29.5,0,16.6,Summer,204
2023-07-24,26.9,1,20.7,Summer,205
2023-07-25,28.0,0,16.3,Summer,206
2023-07-26,24.2,0,17.1,Summer,207
2023-07-27,27.9,0,16.3,Summer,208
2023-07-28,27.9,0,18.7,Summer,209
2023-07-29,30.0,1,16.9,Summer,210
2023-07-30,28.9,0,17.3,Summer,211
2023-07-31,24.5,1,20.6,Summer,212
2023-08-01,31.2,0,16.1,Summer,213
2023-08-02,28.5,1,18.3,Summer,214
2023-08-03,28.3,0,16.4,Summer,215
2023-08-04,27.5,0,17.2,Summer,216
2023-08-05,25.9,0,17.3,Summer,217
2023-08-06,27.9,0,18.2,Summer,218
2023-08-07,28.6,1,18.7,Summer,219
2023-08-08,21.7,0,18.6,Summer,220
2023-08-09,25.2,0,19.0,Summer,221
2023-08-10,25.9,0,18.6,Summer,222
2023-08-11,27.3,1,19.9,Summer,223
2023-08-12,29.9,0,18.8,Summer,224
2023-08-13,23.8,1,19.8,Summer,225
2023-08-14,24.5,0,17.7,Summer,226
2023-08-15,24.3,0,16.8,Summer,227
2023-08-16,23.2,1,19.8,Summer,228
2023-08-17,24.4,1,20.5,Summer,229
2023-08-18,27.6,1,18.3,Summer,230
2023-08-19,21.9,1,21.9,Summer,231
2023-08-20,26.2,0,17.1,Summer,232
2023-08-21,19.6,0,19.0,Summer,233
2023-08-22,22.8,0,19.7,Summer,234
2023-08-23,23.3,0,18.4,Summer,235
2023-08-24,29.1,1,19.5,Summer,236
2023-08-25,23.0,1,21.0,Summer,237
2023-08-26,17.1,1,19.6,Summer,238
2023-08-27,17.5,0,19.6,Summer,239
2023-08-28,23.3,0,17.8,Summer,240
2023-08-29,24.9,1,18.0,Summer,241
2023-08-30,23.9,1,19.5,Summer,242
2023-08-31,23.1,1,21.2,Summer,243
2023-09-01,25.8,1,20.1,Summer,244
2023-09-02,20.5,0,18.2,Summer,245
2023-09-03,24.6,0,18.9,Summer,246
2023-09-04,16.8,1,18.5,Summer,247
2023-09-05,18.7,0,18.6,Summer,248
